model_label,mean_final_steps,mean_final_reward
Scalar Head,18.94722222,0.3811547333
Scalar Head,18.95277778,0.3811547333
Scalar Head,18.95833333,0.3811547333
Scalar Head,18.96388889,0.3811547333
Scalar Head,18.96666667,0.3811547333
Scalar Head,18.96944444,0.3811547333
Scalar Head,18.97222222,0.3811547333
Scalar Head,18.975,0.3811547333
Scalar Head,18.97777778,0.3811547333
Scalar Head,18.98055556,0.3811547333
Scalar Head,18.98333333,0.3811547333
Scalar Head,18.98611111,0.3811547333
Scalar Head,18.98888889,0.3811547333
Scalar Head,18.99166667,0.3811547333
Scalar Head,19.0,0.3811547333
Scalar Head,19.00833333,0.3811547333
Scalar Head,19.01111111,0.3811547333
Scalar Head,19.01388889,0.3811547333
Scalar Head,19.01666667,0.3811547333
Scalar Head,19.02222222,0.3811547333
Scalar Head,19.025,0.3811547333
Scalar Head,19.02777778,0.3811547333
Scalar Head,19.04166667,0.3811547333
Scalar Head,19.04444444,0.3811547333
Scalar Head,19.05833333,0.3811547333
Scalar Head,19.06111111,0.3811547333
Scalar Head,19.075,0.3811547333
Scalar Head,19.07777778,0.3811554032309591
Scalar Head,19.09166667,0.3811587528833427
Scalar Head,19.09444444,0.38115942281189
Scalar Head,19.09722222,0.3811600927428491
Scalar Head,19.1,0.38116076267380816
Scalar Head,19.10833333,0.38116277246427366
Scalar Head,19.125,0.3811667920476164
Scalar Head,19.12777778,0.3811674619785755
Scalar Head,19.13055556,0.3811681319095345
Scalar Head,19.13333333,0.3811688018380819
Scalar Head,19.13611111,0.3811694717690409
Scalar Head,19.13888889,0.3811701417
Scalar Head,19.15,0.3811701417
Scalar Head,19.15277778,0.3811701417
Scalar Head,19.15555556,0.3811701417
Scalar Head,19.15833333,0.3811701417
Scalar Head,19.16111111,0.3811701417
Scalar Head,19.16388889,0.3811701417
Scalar Head,19.16666667,0.3811701417
Scalar Head,19.17222222,0.3811701417
Scalar Head,19.17777778,0.3811701417
Scalar Head,19.18055556,0.3811701417
Scalar Head,19.18611111,0.3811701417
Scalar Head,19.19166667,0.3811701417
Scalar Head,19.2,0.3811701417
Scalar Head,19.20277778,0.3811701417
Scalar Head,19.20833333,0.3811701417
Scalar Head,19.21388889,0.3811701417
Scalar Head,19.21666667,0.3811701417
Scalar Head,19.21944444,0.3811701417
Scalar Head,19.22222222,0.3811701417
Scalar Head,19.225,0.3811701417
Scalar Head,19.23055556,0.3811701417
Scalar Head,19.23611111,0.3811701417
Scalar Head,19.23888889,0.3811701417
Scalar Head,19.24166667,0.3811701417
Scalar Head,19.24444444,0.3811701417
Scalar Head,19.25277778,0.3811701417
Scalar Head,19.25555556,0.3811701417
Scalar Head,19.26111111,0.3811701417
Scalar Head,19.26388889,0.3811701417
Scalar Head,19.26666667,0.3811701417
Scalar Head,19.26944444,0.3811701417
Scalar Head,19.28611111,0.3811701417
Scalar Head,19.28888889,0.3811701417
Scalar Head,19.29166667,0.3811701417
Scalar Head,19.29444444,0.3811701417
Scalar Head,19.29722222,0.3811701417
Scalar Head,19.30277778,0.3811701417
Scalar Head,19.30555556,0.3811701417
Scalar Head,19.30833333,0.3811701417
Scalar Head,19.31111111,0.3811701417
Scalar Head,19.31666667,0.3811701417
Scalar Head,19.32222222,0.3811701417
Scalar Head,19.32777778,0.3811701417
Scalar Head,19.33055556,0.3811701417
Scalar Head,19.33333333,0.3811701417
Scalar Head,19.34722222,0.3811701417
Scalar Head,19.35,0.3811701417
Scalar Head,19.35833333,0.3811701417
Scalar Head,19.37222222,0.3811701417
Scalar Head,19.37777778,0.3811701417
Scalar Head,19.38055556,0.3811701417
Scalar Head,19.38333333,0.3811701417
Scalar Head,19.38611111,0.3811701417
Scalar Head,19.38888889,0.3811701417
Scalar Head,19.39166667,0.3811701417
Scalar Head,19.41111111,0.3811701417
Scalar Head,19.41388889,0.3811701417
Scalar Head,19.41944444,0.3811701417
Scalar Head,19.425,0.3811701417
Scalar Head,19.42777778,0.3811701417
Scalar Head,19.43055556,0.3811701417
Scalar Head,19.43333333,0.3811701417
Scalar Head,19.43888889,0.3811701417
Scalar Head,19.44166667,0.3811701417
Scalar Head,19.44722222,0.3811701417
Scalar Head,19.45,0.3811701417
Scalar Head,19.45555556,0.3811701417
Scalar Head,19.45833333,0.3811701417
Scalar Head,19.46111111,0.3811701417
Scalar Head,19.46388889,0.3811701417
Scalar Head,19.46944444,0.3811701417
Scalar Head,19.47222222,0.3811701417
Scalar Head,19.48333333,0.3811701417
Scalar Head,19.48611111,0.3811701417
Scalar Head,19.48888889,0.3811701417
Scalar Head,19.49166667,0.3811701417
Scalar Head,19.49444444,0.3811701417
Scalar Head,19.49722222,0.3811701417
Scalar Head,19.50277778,0.3811701417
Scalar Head,19.51666667,0.3811701417
Scalar Head,19.52222222,0.3811701417
Scalar Head,19.52777778,0.3811701417
Scalar Head,19.53055556,0.3811701417
Scalar Head,19.53333333,0.3811701417
Scalar Head,19.53611111,0.3811701417
Scalar Head,19.53888889,0.3811701417
Scalar Head,19.54722222,0.3811701417
Scalar Head,19.55,0.3811701417
Scalar Head,19.55277778,0.3811701417
Scalar Head,19.55555556,0.3811701417
Scalar Head,19.55833333,0.3811701417
Scalar Head,19.56111111,0.3811701417
Scalar Head,19.56666667,0.3811701417
Scalar Head,19.56944444,0.3811701417
Scalar Head,19.57777778,0.3811701417
Scalar Head,19.58055556,0.3811701417
Scalar Head,19.58333333,0.3811701417
Scalar Head,19.58611111,0.3811701417
Scalar Head,19.58888889,0.3811701417
Scalar Head,19.59166667,0.3811701417
Scalar Head,19.59444444,0.3811701417
Scalar Head,19.59722222,0.3811701417
Scalar Head,19.6,0.3811701417
Scalar Head,19.60277778,0.3811701417
Scalar Head,19.60833333,0.3811701417
Scalar Head,19.61388889,0.3811701417
Scalar Head,19.61666667,0.3811701417
Scalar Head,19.61944444,0.3811701417
Scalar Head,19.62222222,0.3811701417
Scalar Head,19.625,0.3811701417
Scalar Head,19.64166667,0.3811701417
Scalar Head,19.64444444,0.3811701417
Scalar Head,19.65,0.3811701417
Scalar Head,19.65833333,0.3811701417
Scalar Head,19.66111111,0.3811701417
Scalar Head,19.66388889,0.3811701417
Scalar Head,19.66666667,0.3811701417
Scalar Head,19.67222222,0.3811701417
Scalar Head,19.67777778,0.3811701417
Scalar Head,19.68333333,0.3811701417
Scalar Head,19.68611111,0.3811701417
Scalar Head,19.68888889,0.3811701417
Scalar Head,19.7,0.3811701417
Scalar Head,19.71111111,0.3811701417
Scalar Head,19.71388889,0.3811701417
Scalar Head,19.71944444,0.3811701417
Scalar Head,19.725,0.3811701417
Scalar Head,19.73055556,0.3811701417
Scalar Head,19.73611111,0.3811701417
Scalar Head,19.73888889,0.3811701417
Scalar Head,19.74166667,0.3811701417
Scalar Head,19.74444444,0.3811701417
Scalar Head,19.74722222,0.3811701417
Scalar Head,19.75,0.3811701417
Scalar Head,19.75833333,0.3811701417
Scalar Head,19.76666667,0.3811701417
Scalar Head,19.77222222,0.3811701417
Scalar Head,19.77777778,0.3811701417
Scalar Head,19.78055556,0.3811701417
Scalar Head,19.78333333,0.3811701417
Scalar Head,19.78888889,0.3811701417
Scalar Head,19.79722222,0.3811701417
Scalar Head,19.80277778,0.3811701417
Scalar Head,19.80555556,0.38117023702735076
Scalar Head,19.82222222,0.3811708089907687
Scalar Head,19.825,0.38117090431811945
Scalar Head,19.82777778,0.3811709996454702
Scalar Head,19.83888889,0.38117138095452985
Scalar Head,19.84166667,0.3811714762818806
Scalar Head,19.84444444,0.38117157160888815
Scalar Head,19.84722222,0.3811716669362389
Scalar Head,19.85,0.38117176226358956
Scalar Head,19.85277778,0.3811718575909403
Scalar Head,19.85833333,0.38117204824529854
Scalar Head,19.86388889,0.3811722389
Scalar Head,19.86666667,0.3811722389
Scalar Head,19.87222222,0.3811722389
Scalar Head,19.875,0.3811722389
Scalar Head,19.88611111,0.3811722389
Scalar Head,19.89166667,0.3811722389
Scalar Head,19.89444444,0.3811722389
Scalar Head,19.89722222,0.3811722389
Scalar Head,19.9,0.3811722389
Scalar Head,19.90277778,0.3811722389
Scalar Head,19.90555556,0.3811722389
Scalar Head,19.90833333,0.3811722389
Scalar Head,19.91944444,0.3811722389
Scalar Head,19.92222222,0.3811722389
Scalar Head,19.925,0.3811722389
Scalar Head,19.93333333,0.3811722389
Scalar Head,19.93611111,0.3811722389
Scalar Head,19.94166667,0.3811722389
Scalar Head,19.94722222,0.3811722389
Scalar Head,19.95,0.3811722389
Scalar Head,19.97222222,0.3811722389
Scalar Head,19.98055556,0.3811722389
Scalar Head,19.98611111,0.3811722389
Scalar Head,19.99166667,0.3811722389
Scalar Head,19.99444444,0.3811722389
Scalar Head,19.99722222,0.3811722389
Scalar Head,20.0,0.3811722389
Scalar Head,20.00555556,0.3811722389
Scalar Head,20.01944444,0.3811722389
Scalar Head,20.025,0.3811722389
Scalar Head,20.03055556,0.3811722389
Scalar Head,20.03888889,0.3811722389
Scalar Head,20.04722222,0.3811722389
Scalar Head,20.05,0.3811722389
Scalar Head,20.05277778,0.3811722389
Scalar Head,20.06388889,0.3811722389
Scalar Head,20.06944444,0.3811722389
Scalar Head,20.075,0.3811722389
Scalar Head,20.07777778,0.3811722389
Scalar Head,20.08055556,0.3811722389
Scalar Head,20.08611111,0.3816089839972083
Scalar Head,20.08888889,0.38182735693888326
Scalar Head,20.09166667,0.38204572988055824
Scalar Head,20.09444444,0.3822641020360915
Scalar Head,20.1,0.38270084791944176
Scalar Head,20.10555556,0.3831375938027917
Scalar Head,20.11111111,0.3835743389
Scalar Head,20.11666667,0.3835743389
Scalar Head,20.11944444,0.3835743389
Scalar Head,20.125,0.3835743389
Scalar Head,20.13611111,0.3835743389
Scalar Head,20.14444444,0.3835743389
Scalar Head,20.14722222,0.3835743389
Scalar Head,20.15,0.3835743389
Scalar Head,20.15277778,0.3835743389
Scalar Head,20.16111111,0.3835743389
Scalar Head,20.16388889,0.3835743389
Scalar Head,20.17222222,0.3835743389
Scalar Head,20.18333333,0.3835743389
Scalar Head,20.18888889,0.3835743389
Scalar Head,20.19166667,0.3835743389
Scalar Head,20.19444444,0.3835743389
Scalar Head,20.19722222,0.3835743389
Scalar Head,20.2,0.3835743389
Scalar Head,20.20277778,0.3835743389
Scalar Head,20.20555556,0.3835743389
Scalar Head,20.21111111,0.3835743389
Scalar Head,20.21388889,0.3835743389
Scalar Head,20.21666667,0.3835743389
Scalar Head,20.22777778,0.3835743389
Scalar Head,20.23055556,0.3835743389
Scalar Head,20.23333333,0.3835743389
Scalar Head,20.24166667,0.3835743389
Scalar Head,20.24444444,0.3835743389
Scalar Head,20.24722222,0.3835743389
Scalar Head,20.25833333,0.3835743389
Scalar Head,20.26111111,0.3835743389
Scalar Head,20.26388889,0.3835743389
Scalar Head,20.275,0.3835743389
Scalar Head,20.27777778,0.3835743389
Scalar Head,20.28055556,0.3835743389
Scalar Head,20.28611111,0.3835743389
Scalar Head,20.29444444,0.3835743389
Scalar Head,20.29722222,0.3835743389
Scalar Head,20.3,0.3835743389
Scalar Head,20.30277778,0.3835743389
Scalar Head,20.31388889,0.3835743389
Scalar Head,20.31666667,0.3835743389
Scalar Head,20.32222222,0.3835743389
Scalar Head,20.32777778,0.3835743389
Scalar Head,20.33333333,0.3835743389
Scalar Head,20.33611111,0.3835743389
Scalar Head,20.33888889,0.3835743389
Scalar Head,20.34722222,0.3835743389
Scalar Head,20.35,0.3835743389
Scalar Head,20.35555556,0.3835743389
Scalar Head,20.36111111,0.3835743389
Scalar Head,20.36666667,0.3835743389
Scalar Head,20.36944444,0.3835743389
Scalar Head,20.375,0.3835743389
Scalar Head,20.37777778,0.3835743389
Scalar Head,20.38055556,0.3835743389
Scalar Head,20.38333333,0.3835743389
Scalar Head,20.39166667,0.3835743389
Scalar Head,20.39444444,0.3835743389
Scalar Head,20.39722222,0.3835743389
Scalar Head,20.4,0.3835743389
Scalar Head,20.40277778,0.3835743389
Scalar Head,20.40555556,0.3835743389
Scalar Head,20.41388889,0.3835743389
Scalar Head,20.42222222,0.3835743389
Scalar Head,20.42777778,0.3835743389
Scalar Head,20.43055556,0.3835743389
Scalar Head,20.43888889,0.3835743389
Scalar Head,20.44166667,0.3835743389
Scalar Head,20.44722222,0.3835743389
Scalar Head,20.45,0.3835743389
Scalar Head,20.45555556,0.3835743389
Scalar Head,20.45833333,0.3835743389
Scalar Head,20.46111111,0.3835743389
Scalar Head,20.46666667,0.3835743389
Scalar Head,20.46944444,0.3835743389
Scalar Head,20.49166667,0.3835743389
Scalar Head,20.49444444,0.3835743389
Scalar Head,20.49722222,0.3835743389
Scalar Head,20.50555556,0.3835743389
Scalar Head,20.50833333,0.3835743389
Scalar Head,20.51111111,0.3835743389
Scalar Head,20.51388889,0.3835743389
Scalar Head,20.52222222,0.3835743389
Scalar Head,20.525,0.3835743389
Scalar Head,20.52777778,0.3835743389
Scalar Head,20.53333333,0.3835743389
Scalar Head,20.53611111,0.3835743389
Scalar Head,20.53888889,0.3835743389
Scalar Head,20.54444444,0.3835743389
Scalar Head,20.54722222,0.3835743389
Scalar Head,20.55277778,0.3835743389
Scalar Head,20.55555556,0.3835743389
Scalar Head,20.55833333,0.3835743389
Scalar Head,20.56388889,0.3835743389
Scalar Head,20.56666667,0.3835743389
Scalar Head,20.56944444,0.3835743389
Scalar Head,20.57222222,0.3835743389
Scalar Head,20.575,0.3835743389
Scalar Head,20.57777778,0.3835743389
Scalar Head,20.58611111,0.3835743389
Scalar Head,20.58888889,0.3835743389
Scalar Head,20.6,0.3835743389
Scalar Head,20.60277778,0.3835743389
Scalar Head,20.60555556,0.3835743389
Scalar Head,20.61388889,0.3835743389
Scalar Head,20.61944444,0.3835743389
Scalar Head,20.62222222,0.3835743389
Scalar Head,20.62777778,0.3835743389
Scalar Head,20.63055556,0.3835743389
Scalar Head,20.63611111,0.3835743389
Scalar Head,20.63888889,0.3835743389
Scalar Head,20.64166667,0.3835743389
Scalar Head,20.64444444,0.3835743389
Scalar Head,20.65277778,0.3835743389
Scalar Head,20.65555556,0.3835743389
Scalar Head,20.65833333,0.3835743389
Scalar Head,20.66111111,0.3835743389
Scalar Head,20.66388889,0.3835743389
Scalar Head,20.66666667,0.3835743389
Scalar Head,20.66944444,0.3835743389
Scalar Head,20.675,0.3835743389
Scalar Head,20.67777778,0.3835743389
Scalar Head,20.68611111,0.3835743389
Scalar Head,20.68888889,0.3835743389
Scalar Head,20.69166667,0.3835743389
Scalar Head,20.71388889,0.3835743389
Scalar Head,20.71666667,0.3835743389
Scalar Head,20.71944444,0.3835743389
Scalar Head,20.73055556,0.3835743389
Scalar Head,20.73333333,0.3835743389
Scalar Head,20.73888889,0.3835743389
Scalar Head,20.74166667,0.3835743389
Scalar Head,20.74444444,0.3835743389
Scalar Head,20.74722222,0.3835743389
Scalar Head,20.75,0.3835743389
Scalar Head,20.75555556,0.3835743389
Scalar Head,20.76111111,0.3835743389
Scalar Head,20.76944444,0.3835743389
Scalar Head,20.77222222,0.3835743389
Scalar Head,20.77777778,0.3835743389
Scalar Head,20.78055556,0.3835743389
Scalar Head,20.78333333,0.3835743389
Scalar Head,20.78888889,0.3835743389
Scalar Head,20.79166667,0.3835743389
Scalar Head,20.79444444,0.3835743389
Scalar Head,20.79722222,0.3835743389
Scalar Head,20.8,0.38357828334759997
Scalar Head,20.81111111,0.3835940611238
Scalar Head,20.81944444,0.3836058944524
Scalar Head,20.82222222,0.3836098389
Scalar Head,20.825,0.3836098389
Scalar Head,20.82777778,0.3836098389
Scalar Head,20.83055556,0.3836098389
Scalar Head,20.85,0.3836098389
Scalar Head,20.85555556,0.38365544449173383
Scalar Head,20.85833333,0.38367824720551075
Scalar Head,20.86666667,0.38374665559311155
Scalar Head,20.875,0.3838150638986223
Scalar Head,20.88055556,0.3838606694903562
Scalar Head,20.88333333,0.3838834722041331
Scalar Head,20.88611111,0.383906275
Scalar Head,20.88888889,0.383906275
Scalar Head,20.89166667,0.383906275
Scalar Head,20.89722222,0.383906275
Scalar Head,20.9,0.383906275
Scalar Head,20.90277778,0.383906275
Scalar Head,20.90555556,0.383906275
Scalar Head,20.90833333,0.383906275
Scalar Head,20.91111111,0.383906275
Scalar Head,20.91388889,0.383906275
Scalar Head,20.92222222,0.383906275
Scalar Head,20.925,0.383906275
Scalar Head,20.92777778,0.383906275
Scalar Head,20.94166667,0.383906275
Scalar Head,20.94444444,0.383906275
Scalar Head,20.94722222,0.383906275
Scalar Head,20.95555556,0.383906275
Scalar Head,20.96666667,0.383906275
Scalar Head,20.96944444,0.383906275
Scalar Head,20.975,0.383906275
Scalar Head,20.98055556,0.383906275
Scalar Head,20.99166667,0.383906275
Scalar Head,21.00833333,0.383906275
Scalar Head,21.01111111,0.383906275
Scalar Head,21.025,0.383906275
Scalar Head,21.03333333,0.383906275
Scalar Head,21.03611111,0.383906275
Scalar Head,21.03888889,0.383906275
Scalar Head,21.04166667,0.383906275
Scalar Head,21.04722222,0.383906275
Scalar Head,21.05277778,0.383906275
Scalar Head,21.05833333,0.383906275
Scalar Head,21.06111111,0.383906275
Scalar Head,21.06944444,0.383906275
Scalar Head,21.07777778,0.383906275
Scalar Head,21.08333333,0.383906275
Scalar Head,21.08611111,0.383906275
Scalar Head,21.08888889,0.383906275
Scalar Head,21.09722222,0.383906275
Scalar Head,21.1,0.383906275
Scalar Head,21.10277778,0.383906275
Scalar Head,21.10833333,0.383906275
Scalar Head,21.11111111,0.383906275
Scalar Head,21.11388889,0.383906275
Scalar Head,21.11944444,0.383906275
Scalar Head,21.12777778,0.383906275
Scalar Head,21.13055556,0.383906275
Scalar Head,21.13888889,0.383906275
Scalar Head,21.14444444,0.383906275
Scalar Head,21.14722222,0.383906275
Scalar Head,21.15,0.383906275
Scalar Head,21.15555556,0.383906275
Scalar Head,21.16111111,0.383906275
Scalar Head,21.16388889,0.383906275
Scalar Head,21.16666667,0.383906275
Scalar Head,21.175,0.383906275
Scalar Head,21.17777778,0.383906275
Scalar Head,21.18055556,0.383906275
Scalar Head,21.18333333,0.383906275
Scalar Head,21.19166667,0.383906275
Scalar Head,21.19444444,0.383906275
Scalar Head,21.2,0.383906275
Scalar Head,21.20277778,0.383906275
Scalar Head,21.20555556,0.383906275
Scalar Head,21.21111111,0.383906275
Scalar Head,21.225,0.383906275
Scalar Head,21.23055556,0.383906275
Scalar Head,21.23611111,0.383906275
Scalar Head,21.24166667,0.383906275
Scalar Head,21.25555556,0.383906275
Scalar Head,21.26388889,0.383906275
Scalar Head,21.27222222,0.383906275
Scalar Head,21.28333333,0.383906275
Scalar Head,21.28888889,0.383906275
Scalar Head,21.29444444,0.383906275
Scalar Head,21.29722222,0.383906275
Scalar Head,21.30277778,0.383906275
Scalar Head,21.31111111,0.383906275
Scalar Head,21.31666667,0.383906275
Scalar Head,21.31944444,0.383906275
Scalar Head,21.325,0.383906275
Scalar Head,21.32777778,0.383906275
Scalar Head,21.33333333,0.383906275
Scalar Head,21.33611111,0.383906275
Scalar Head,21.33888889,0.383906275
Scalar Head,21.34166667,0.383906275
Scalar Head,21.34722222,0.383906275
Scalar Head,21.35833333,0.383906275
Scalar Head,21.36388889,0.383906275
Scalar Head,21.36944444,0.383906275
Scalar Head,21.37222222,0.383906275
Scalar Head,21.375,0.383906275
Scalar Head,21.37777778,0.383906275
Scalar Head,21.38333333,0.383906275
Scalar Head,21.38611111,0.383906275
Scalar Head,21.38888889,0.383906275
Scalar Head,21.40277778,0.383906275
Scalar Head,21.41388889,0.383906275
Scalar Head,21.41666667,0.383906275
Scalar Head,21.42222222,0.383906275
Scalar Head,21.425,0.383906275
Scalar Head,21.43055556,0.383906275
Scalar Head,21.43888889,0.383906275
Scalar Head,21.44166667,0.383906275
Scalar Head,21.44722222,0.383906275
Scalar Head,21.45,0.383906275
Scalar Head,21.45277778,0.383906275
Scalar Head,21.45555556,0.383906275
Scalar Head,21.46388889,0.383906275
Scalar Head,21.46666667,0.383906275
Scalar Head,21.47222222,0.383906275
Scalar Head,21.475,0.383906275
Scalar Head,21.47777778,0.383906275
Scalar Head,21.48611111,0.383906275
Scalar Head,21.49166667,0.383906275
Scalar Head,21.49444444,0.383906275
Scalar Head,21.49722222,0.383906275
Scalar Head,21.51111111,0.383906275
Scalar Head,21.52222222,0.383906275
Scalar Head,21.525,0.383906275
Scalar Head,21.53333333,0.383906275
Scalar Head,21.54166667,0.383906275
Scalar Head,21.54444444,0.383906275
Scalar Head,21.55,0.383906275
Scalar Head,21.55833333,0.383906275
Scalar Head,21.56111111,0.383906275
Scalar Head,21.56666667,0.383906275
Scalar Head,21.56944444,0.383906275
Scalar Head,21.57222222,0.383906275
Scalar Head,21.57777778,0.383906275
Scalar Head,21.58055556,0.383906275
Scalar Head,21.58333333,0.383906275
Scalar Head,21.58611111,0.383906275
Scalar Head,21.58888889,0.383906275
Scalar Head,21.59722222,0.383906275
Scalar Head,21.60277778,0.383906275
Scalar Head,21.61388889,0.383906275
Scalar Head,21.61944444,0.383906275
Scalar Head,21.625,0.383906275
Scalar Head,21.63055556,0.383906275
Scalar Head,21.63333333,0.383906275
Scalar Head,21.63611111,0.383906275
Scalar Head,21.63888889,0.383906275
Scalar Head,21.64444444,0.383906275
Scalar Head,21.64722222,0.383906275
Scalar Head,21.65,0.383906275
Scalar Head,21.65277778,0.383906275
Scalar Head,21.65555556,0.383906275
Scalar Head,21.66111111,0.383906275
Scalar Head,21.675,0.383906275
Scalar Head,21.68055556,0.383906275
Scalar Head,21.68611111,0.383906275
Scalar Head,21.68888889,0.383906275
Scalar Head,21.69166667,0.383906275
Scalar Head,21.69444444,0.383906275
Scalar Head,21.70833333,0.383906275
Scalar Head,21.71111111,0.383906275
Scalar Head,21.73888889,0.383906275
Scalar Head,21.74444444,0.383906275
Scalar Head,21.74722222,0.383906275
Scalar Head,21.75,0.383906275
Scalar Head,21.75833333,0.383906275
Scalar Head,21.77222222,0.383906275
Scalar Head,21.775,0.383906275
Scalar Head,21.78055556,0.383906275
Scalar Head,21.78333333,0.383906275
Scalar Head,21.80277778,0.383906275
Scalar Head,21.80555556,0.383906275
Scalar Head,21.80833333,0.383906275
Scalar Head,21.81388889,0.383906275
Scalar Head,21.81666667,0.383906275
Scalar Head,21.825,0.383906275
Scalar Head,21.83611111,0.383906275
Scalar Head,21.83888889,0.383906275
Scalar Head,21.84166667,0.383906275
Scalar Head,21.85,0.383906275
Scalar Head,21.85555556,0.383906275
Scalar Head,21.86666667,0.383906275
Scalar Head,21.87222222,0.383906275
Scalar Head,21.875,0.383906275
Scalar Head,21.88333333,0.383906275
Scalar Head,21.88611111,0.383906275
Scalar Head,21.88888889,0.383906275
Scalar Head,21.89166667,0.383906275
Scalar Head,21.89722222,0.383906275
Scalar Head,21.90555556,0.383906275
Scalar Head,21.91388889,0.383906275
Scalar Head,21.91666667,0.383906275
Scalar Head,21.91944444,0.383906275
Scalar Head,21.92222222,0.383906275
Scalar Head,21.925,0.383906275
Scalar Head,21.92777778,0.383906275
Scalar Head,21.93333333,0.383906275
Scalar Head,21.95,0.383906275
Scalar Head,21.96111111,0.383906275
Scalar Head,21.96388889,0.383906275
Scalar Head,21.96666667,0.383906275
Scalar Head,21.97222222,0.383906275
Scalar Head,21.975,0.383906275
Scalar Head,21.97777778,0.383906275
Scalar Head,21.98611111,0.3839155350055552
Scalar Head,21.99166667,0.38392170835
Scalar Head,21.99722222,0.3839278816833328
Scalar Head,22.0,0.3839309683555552
Scalar Head,22.00277778,0.3839340550277776
Scalar Head,22.00555556,0.3839371417
Scalar Head,22.00833333,0.3839371417
Scalar Head,22.01388889,0.3839371417
Scalar Head,22.025,0.3839371417
Scalar Head,22.02777778,0.3839371417
Scalar Head,22.03611111,0.3839371417
Scalar Head,22.04166667,0.3839371417
Scalar Head,22.05,0.3839371417
Scalar Head,22.05277778,0.3839371417
Scalar Head,22.05555556,0.3839371417
Scalar Head,22.06111111,0.3839371417
Scalar Head,22.06388889,0.3839371417
Scalar Head,22.06944444,0.3839371417
Scalar Head,22.07222222,0.3839371417
Scalar Head,22.075,0.3839371417
Scalar Head,22.08611111,0.3839371417
Scalar Head,22.08888889,0.3839371417
Scalar Head,22.09722222,0.3839371417
Scalar Head,22.10555556,0.3839371417
Scalar Head,22.10833333,0.3839371417
Scalar Head,22.12222222,0.3839371417
Scalar Head,22.125,0.3839371417
Scalar Head,22.13055556,0.3839371417
Scalar Head,22.13333333,0.3839371417
Scalar Head,22.13611111,0.3839371417
Scalar Head,22.14444444,0.3839371417
Scalar Head,22.14722222,0.3839371417
Scalar Head,22.15277778,0.3839371417
Scalar Head,22.15833333,0.3839371417
Scalar Head,22.16388889,0.3839371417
Scalar Head,22.16666667,0.3839371417
Scalar Head,22.16944444,0.3839371417
Scalar Head,22.17222222,0.3839371417
Scalar Head,22.18333333,0.3839371417
Scalar Head,22.18611111,0.3839371417
Scalar Head,22.19166667,0.3839371417
Scalar Head,22.20833333,0.3839371417
Scalar Head,22.21111111,0.3839371417
Scalar Head,22.23055556,0.3839371417
Scalar Head,22.23333333,0.3839371417
Scalar Head,22.23611111,0.3839371417
Scalar Head,22.23888889,0.3839371417
Scalar Head,22.24444444,0.3839371417
Scalar Head,22.24722222,0.3839371417
Scalar Head,22.25277778,0.3839371417
Scalar Head,22.25555556,0.3839371417
Scalar Head,22.26111111,0.3839371417
Scalar Head,22.26388889,0.3839371417
Scalar Head,22.26666667,0.3839371417
Scalar Head,22.27222222,0.3839371417
Scalar Head,22.27777778,0.3839371417
Scalar Head,22.28055556,0.3839371417
Scalar Head,22.28333333,0.3839371417
Scalar Head,22.28611111,0.3839371417
Scalar Head,22.28888889,0.3839371417
Scalar Head,22.29166667,0.3839371417
Scalar Head,22.29444444,0.3839371417
Scalar Head,22.30555556,0.3839371417
Scalar Head,22.31388889,0.3839371417
Scalar Head,22.32222222,0.3839371417
Scalar Head,22.325,0.3839371417
Scalar Head,22.32777778,0.3839371417
Scalar Head,22.33333333,0.3839371417
Scalar Head,22.33888889,0.3839371417
Scalar Head,22.34722222,0.3839371417
Scalar Head,22.35,0.3839371417
Scalar Head,22.35277778,0.3839371417
Scalar Head,22.35555556,0.3839371417
Scalar Head,22.36111111,0.3839371417
Scalar Head,22.36388889,0.3839371417
Scalar Head,22.37777778,0.3839371417
Scalar Head,22.38055556,0.3839371417
Scalar Head,22.38333333,0.3839371417
Scalar Head,22.38888889,0.3839371417
Scalar Head,22.39166667,0.3839371417
Scalar Head,22.39444444,0.3839371417
Scalar Head,22.39722222,0.3839371417
Scalar Head,22.4,0.3839371417
Scalar Head,22.40277778,0.3839371417
Scalar Head,22.40833333,0.3839371417
Scalar Head,22.41111111,0.3839371417
Scalar Head,22.41944444,0.3839371417
Scalar Head,22.42777778,0.3839371417
Scalar Head,22.43055556,0.3839371417
Scalar Head,22.43611111,0.3839371417
Scalar Head,22.44166667,0.3839371417
Scalar Head,22.44444444,0.3839373435994644
Scalar Head,22.45277778,0.3839379493000383
Scalar Head,22.45833333,0.383938353099694
Scalar Head,22.46111111,0.3839385549998852
Scalar Head,22.46388889,0.3839387569000765
Scalar Head,22.46944444,0.3839391606997322
Scalar Head,22.47222222,0.3839393625999235
Scalar Head,22.47777778,0.383939766400306
Scalar Head,22.48055556,0.3839399683004973
Scalar Head,22.48611111,0.383940372100153
Scalar Head,22.49444444,0.3839409778
Scalar Head,22.50833333,0.3839409778
Scalar Head,22.51388889,0.3839409778
Scalar Head,22.51666667,0.3839409778
Scalar Head,22.51944444,0.3839409778
Scalar Head,22.52222222,0.3839409778
Scalar Head,22.52777778,0.3839409778
Scalar Head,22.53055556,0.3839409778
Scalar Head,22.53333333,0.3839444611181528
Scalar Head,22.53888889,0.3839514277795382
Scalar Head,22.54444444,0.38395839442838364
