model_label,mean_final_steps,mean_final_reward
Gaussian Head,10.04109589,0.520716895
Gaussian Head,10.04383562,0.520716895
Gaussian Head,10.04657534,0.520716895
Gaussian Head,10.04931507,0.520716895
Gaussian Head,10.05205479,0.520716895
Gaussian Head,10.05479452,0.520716895
Gaussian Head,10.05753425,0.520716895
Gaussian Head,10.06027397,0.520716895
Gaussian Head,10.0630137,0.522543379
Gaussian Head,10.06575342,0.522543379
Gaussian Head,10.06849315,0.522543379
Gaussian Head,10.07123288,0.522543379
Gaussian Head,10.0739726,0.522543379
Gaussian Head,10.07945205,0.522543379
Gaussian Head,10.08219178,0.522543379
Gaussian Head,10.08493151,0.522543379
Gaussian Head,10.08767123,0.522543379
Gaussian Head,10.09041096,0.522543379
Gaussian Head,10.09315068,0.522543379
Gaussian Head,10.09589041,0.522543379
Gaussian Head,10.09863014,0.522543379
Gaussian Head,10.10136986,0.522543379
Gaussian Head,10.10410959,0.522543379
Gaussian Head,10.10684932,0.522543379
Gaussian Head,10.10958904,0.522543379
Gaussian Head,10.11232877,0.522543379
Gaussian Head,10.11506849,0.522543379
Gaussian Head,10.11780822,0.522543379
Gaussian Head,10.12054795,0.522543379
Gaussian Head,10.12328767,0.522543379
Gaussian Head,10.1260274,0.522543379
Gaussian Head,10.12876712,0.522543379
Gaussian Head,10.13150685,0.522543379
Gaussian Head,10.13424658,0.522543379
Gaussian Head,10.1369863,0.522543379
Gaussian Head,10.13972603,0.522543379
Gaussian Head,10.14246575,0.522543379
Gaussian Head,10.14520548,0.522543379
Gaussian Head,10.15068493,0.522652968
Gaussian Head,10.15342466,0.5227077626000001
Gaussian Head,10.15616438,0.5227625570000001
Gaussian Head,10.15890411,0.5228173516000001
Gaussian Head,10.16164384,0.5228721462
Gaussian Head,10.16438356,0.5229269406
Gaussian Head,10.16712329,0.5229817352
Gaussian Head,10.16986301,0.5230365296
Gaussian Head,10.17260274,0.5230913242
Gaussian Head,10.17534247,0.5231461188000001
Gaussian Head,10.17808219,0.5232009132000001
Gaussian Head,10.18082192,0.5232557078000001
Gaussian Head,10.18356164,0.5233105022000001
Gaussian Head,10.18630137,0.5233652968000001
Gaussian Head,10.1890411,0.5234200914000001
Gaussian Head,10.19178082,0.5234748858
Gaussian Head,10.19452055,0.5235296804
Gaussian Head,10.19726027,0.5235844748
Gaussian Head,10.2,0.5236392694
Gaussian Head,10.20273973,0.5239132425000002
Gaussian Head,10.20547945,0.5241872146000001
Gaussian Head,10.20821918,0.5244611877000003
Gaussian Head,10.2109589,0.5247351598
Gaussian Head,10.21643836,0.524792237503125
Gaussian Head,10.21917808,0.5248207762505208
Gaussian Head,10.22191781,0.5248493151020833
Gaussian Head,10.22739726,0.5249063927010417
Gaussian Head,10.23013699,0.5249349315526042
Gaussian Head,10.23287671,0.5249634703
Gaussian Head,10.23561644,0.5249920091515625
Gaussian Head,10.23835616,0.5250205478989584
Gaussian Head,10.24109589,0.5250490867505209
Gaussian Head,10.24383562,0.5250776256020834
Gaussian Head,10.24657534,0.5251061643494792
Gaussian Head,10.24931507,0.5251347032010417
Gaussian Head,10.25205479,0.5251632419484376
Gaussian Head,10.25479452,0.5251917808000001
Gaussian Head,10.25753425,0.5252203196515625
Gaussian Head,10.26027397,0.5252488583989583
Gaussian Head,10.2630137,0.5252773972505208
Gaussian Head,10.26575342,0.5253059359979166
Gaussian Head,10.26849315,0.5253344748494791
Gaussian Head,10.27123288,0.5253630137010417
Gaussian Head,10.2739726,0.5253915524484375
Gaussian Head,10.27671233,0.5254200913
Gaussian Head,10.27945205,0.5254486300473958
Gaussian Head,10.28219178,0.5254771688989583
Gaussian Head,10.28493151,0.5255057077505209
Gaussian Head,10.29041096,0.5255627853494792
Gaussian Head,10.29315068,0.525591324096875
Gaussian Head,10.29589041,0.5256198629484375
Gaussian Head,10.29863014,0.5256484018
Gaussian Head,10.30136986,0.5256484018
Gaussian Head,10.30410959,0.5256484018
Gaussian Head,10.30684932,0.5256484018
Gaussian Head,10.30958904,0.5256484018
Gaussian Head,10.31232877,0.5256484018
Gaussian Head,10.31506849,0.5256484018
Gaussian Head,10.31780822,0.5256484018
Gaussian Head,10.32054795,0.5256484018
Gaussian Head,10.32328767,0.5256484018
Gaussian Head,10.3260274,0.5256484018
Gaussian Head,10.32876712,0.5256484018
Gaussian Head,10.33150685,0.5256484018
Gaussian Head,10.33424658,0.5256484018
Gaussian Head,10.3369863,0.5256484018
Gaussian Head,10.33972603,0.5256484018
Gaussian Head,10.34246575,0.5256484018
Gaussian Head,10.34520548,0.5256484018
Gaussian Head,10.34794521,0.5256484018
Gaussian Head,10.35068493,0.5256484018
Gaussian Head,10.35342466,0.5256484018
Gaussian Head,10.35616438,0.5256484018
Gaussian Head,10.36164384,0.5256484018
Gaussian Head,10.36438356,0.5256484018
Gaussian Head,10.36712329,0.5256484018
Gaussian Head,10.36986301,0.5256484018
Gaussian Head,10.37260274,0.5256484018
Gaussian Head,10.38082192,0.5256484018
Gaussian Head,10.38356164,0.5256484018
Gaussian Head,10.38630137,0.5256484018
Gaussian Head,10.3890411,0.5256484018
Gaussian Head,10.39178082,0.5256484018
Gaussian Head,10.39452055,0.5256484018
Gaussian Head,10.39726027,0.5256484018
Gaussian Head,10.4,0.5256484018
Gaussian Head,10.40273973,0.5256484018
Gaussian Head,10.40547945,0.5256484018
Gaussian Head,10.40821918,0.5256484018
Gaussian Head,10.4109589,0.5256484018
Gaussian Head,10.41369863,0.5256484018
Gaussian Head,10.41643836,0.5256484018
Gaussian Head,10.41917808,0.5256484018
Gaussian Head,10.42465753,0.5256484018
Gaussian Head,10.42739726,0.5256484018
Gaussian Head,10.43013699,0.5256484018
Gaussian Head,10.43287671,0.5256484018
Gaussian Head,10.43561644,0.5256484018
Gaussian Head,10.43835616,0.5256484018
Gaussian Head,10.44109589,0.5263333333
Gaussian Head,10.44383562,0.5263333333
Gaussian Head,10.44657534,0.5263333333
Gaussian Head,10.44931507,0.5263333333
Gaussian Head,10.45205479,0.5264311804530611
Gaussian Head,10.45479452,0.5265290279632653
Gaussian Head,10.45753425,0.5266268754734694
Gaussian Head,10.46027397,0.5267247226265306
Gaussian Head,10.4630137,0.5268225701367347
Gaussian Head,10.46575342,0.5269204172897959
Gaussian Head,10.46849315,0.5270182648
Gaussian Head,10.47123288,0.5270182648
Gaussian Head,10.4739726,0.5270182648
Gaussian Head,10.47671233,0.5283881279
Gaussian Head,10.47945205,0.5284566209
Gaussian Head,10.48219178,0.52852511415
Gaussian Head,10.48493151,0.5285936073999999
Gaussian Head,10.48767123,0.5286621004000001
Gaussian Head,10.49041096,0.52873059365
Gaussian Head,10.49315068,0.52879908665
Gaussian Head,10.49589041,0.5288675799
Gaussian Head,10.49863014,0.52893607315
Gaussian Head,10.50136986,0.52900456615
Gaussian Head,10.50410959,0.5290730594
Gaussian Head,10.50684932,0.5290730594
Gaussian Head,10.50958904,0.5290730594
Gaussian Head,10.51232877,0.5290730594
Gaussian Head,10.51506849,0.5290730594
Gaussian Head,10.51780822,0.5290730594
Gaussian Head,10.52054795,0.5290730594
Gaussian Head,10.52328767,0.5291709065530613
Gaussian Head,10.5260274,0.5292687540632653
Gaussian Head,10.52876712,0.5293666012163265
Gaussian Head,10.53150685,0.5294644487265305
Gaussian Head,10.53424658,0.5295622962367347
Gaussian Head,10.5369863,0.529660143389796
Gaussian Head,10.53972603,0.5297579909
Gaussian Head,10.54246575,0.5297579909
Gaussian Head,10.54520548,0.5297579909
Gaussian Head,10.54794521,0.5297579909
Gaussian Head,10.55068493,0.5297579909
Gaussian Head,10.55342466,0.5297579909
Gaussian Head,10.55890411,0.5297579909
Gaussian Head,10.56164384,0.5297579909
Gaussian Head,10.56438356,0.5297579909
Gaussian Head,10.56712329,0.5297579909
Gaussian Head,10.56986301,0.5297579909
Gaussian Head,10.57260274,0.5297579909
Gaussian Head,10.57808219,0.5297579909
Gaussian Head,10.58082192,0.5297579909
Gaussian Head,10.58356164,0.5301004560249997
Gaussian Head,10.58630137,0.5304429224
Gaussian Head,10.5890411,0.5304844334550964
Gaussian Head,10.59452055,0.5305674554137741
Gaussian Head,10.59726027,0.5306089663173554
Gaussian Head,10.6,0.5306504773724519
Gaussian Head,10.60273973,0.5306919884275482
Gaussian Head,10.60547945,0.5307334993311295
Gaussian Head,10.60821918,0.5307750103862259
Gaussian Head,10.6109589,0.5308165212898072
Gaussian Head,10.61369863,0.5308580323449036
Gaussian Head,10.61643836,0.5308995434
Gaussian Head,10.61917808,0.5308995434
Gaussian Head,10.62191781,0.5308995434
Gaussian Head,10.62465753,0.5308995434
Gaussian Head,10.63013699,0.5308995434
Gaussian Head,10.63287671,0.5308995434
Gaussian Head,10.63561644,0.5308995434
Gaussian Head,10.64109589,0.5308995434
Gaussian Head,10.64657534,0.5308995434
Gaussian Head,10.64931507,0.5308995434
Gaussian Head,10.65205479,0.5308995434
Gaussian Head,10.65479452,0.5308995434
Gaussian Head,10.65753425,0.5308995434
Gaussian Head,10.66027397,0.5310707759625
Gaussian Head,10.6630137,0.5312420091500001
Gaussian Head,10.66849315,0.5315844749
Gaussian Head,10.67123288,0.5315844749
Gaussian Head,10.6739726,0.5315844749
Gaussian Head,10.67671233,0.5322694064
Gaussian Head,10.67945205,0.5324520543555556
Gaussian Head,10.68219178,0.5326347029777778
Gaussian Head,10.68493151,0.5328173516
Gaussian Head,10.68767123,0.5328409698770511
Gaussian Head,10.69041096,0.5328645882403091
Gaussian Head,10.69315068,0.5328882065173602
Gaussian Head,10.69589041,0.5329118248806183
Gaussian Head,10.69863014,0.5329354432438763
Gaussian Head,10.70136986,0.5329590615209274
Gaussian Head,10.70410959,0.5329826798841855
Gaussian Head,10.70684932,0.5330062982474435
Gaussian Head,10.70958904,0.5330299165244946
Gaussian Head,10.71232877,0.5330535348877526
Gaussian Head,10.71506849,0.5330771531648038
Gaussian Head,10.71780822,0.5331007715280618
Gaussian Head,10.72054795,0.5331243898913198
Gaussian Head,10.72328767,0.5331480081683709
Gaussian Head,10.7260274,0.533171626531629
Gaussian Head,10.72876712,0.5331952448086802
Gaussian Head,10.73150685,0.5332188631719382
Gaussian Head,10.73424658,0.5332424815351963
Gaussian Head,10.7369863,0.5332660998122474
Gaussian Head,10.73972603,0.5332897181755054
Gaussian Head,10.74246575,0.5333133364525565
Gaussian Head,10.74794521,0.5333605731790726
Gaussian Head,10.75068493,0.5333841914561237
Gaussian Head,10.75342466,0.5334078098193817
Gaussian Head,10.75616438,0.5334314280964328
Gaussian Head,10.75890411,0.5334550464596909
Gaussian Head,10.76164384,0.5334786648229489
Gaussian Head,10.76438356,0.5335022831
Gaussian Head,10.76712329,0.5335022831
Gaussian Head,10.76986301,0.5335022831
Gaussian Head,10.77260274,0.5335022831
Gaussian Head,10.77534247,0.5335022831
Gaussian Head,10.77808219,0.5335022831
Gaussian Head,10.78082192,0.5335022831
Gaussian Head,10.78356164,0.5335022831
Gaussian Head,10.78630137,0.5335022831
Gaussian Head,10.7890411,0.5335022831
Gaussian Head,10.79178082,0.5335022831
Gaussian Head,10.79452055,0.5335022831
Gaussian Head,10.79726027,0.5335022831
Gaussian Head,10.8,0.5335022831
Gaussian Head,10.80273973,0.534543379
Gaussian Head,10.80547945,0.5346803650499999
Gaussian Head,10.80821918,0.5348173516000001
Gaussian Head,10.8109589,0.5349543376499999
Gaussian Head,10.81369863,0.5350913242
Gaussian Head,10.81643836,0.5350913242
Gaussian Head,10.81917808,0.5350913242
Gaussian Head,10.82191781,0.5357762557
Gaussian Head,10.82465753,0.5357762557
Gaussian Head,10.82739726,0.5357762557
Gaussian Head,10.83013699,0.5357762557
Gaussian Head,10.83287671,0.5357762557
Gaussian Head,10.83561644,0.5357762557
Gaussian Head,10.83835616,0.5357762557
Gaussian Head,10.84383562,0.5357762557
Gaussian Head,10.84657534,0.5357762557
Gaussian Head,10.84931507,0.5357762557
Gaussian Head,10.85205479,0.5357762557
Gaussian Head,10.85479452,0.5357762557
Gaussian Head,10.85753425,0.5357762557
Gaussian Head,10.86027397,0.5357762557
Gaussian Head,10.8630137,0.5357762557
Gaussian Head,10.86849315,0.5357762557
Gaussian Head,10.87123288,0.5357762557
Gaussian Head,10.8739726,0.5357762557
Gaussian Head,10.87671233,0.5358904110888888
Gaussian Head,10.87945205,0.5360045660611111
Gaussian Head,10.88219178,0.53611872145
Gaussian Head,10.88493151,0.5362328768388889
Gaussian Head,10.88767123,0.5363470318111112
Gaussian Head,10.89041096,0.5364611872
Gaussian Head,10.89315068,0.5364611872
Gaussian Head,10.89589041,0.5364611872
Gaussian Head,10.89863014,0.5364611872
Gaussian Head,10.90136986,0.5364611872
Gaussian Head,10.90410959,0.5364611872
Gaussian Head,10.90684932,0.5364611872
Gaussian Head,10.90958904,0.5364611872
Gaussian Head,10.91232877,0.5364611872
Gaussian Head,10.91506849,0.5364611872
Gaussian Head,10.91780822,0.5364611872
Gaussian Head,10.92328767,0.5364611872
Gaussian Head,10.9260274,0.5364611872
Gaussian Head,10.92876712,0.5364611872
Gaussian Head,10.93150685,0.5364611872
Gaussian Head,10.93424658,0.5364611872
Gaussian Head,10.9369863,0.5364611872
Gaussian Head,10.94520548,0.5364611872
Gaussian Head,10.95068493,0.5364611872
Gaussian Head,10.95342466,0.5364611872
Gaussian Head,10.95616438,0.5367656004592595
Gaussian Head,10.95890411,0.5370700148296298
Gaussian Head,10.96164384,0.5373744292
Gaussian Head,10.96712329,0.5373744292
Gaussian Head,10.96986301,0.5373744292
Gaussian Head,10.97534247,0.5373744292
Gaussian Head,10.97808219,0.5373744292
Gaussian Head,10.98082192,0.5373744292
Gaussian Head,10.98356164,0.5373744292
Gaussian Head,10.98630137,0.5373744292
Gaussian Head,10.9890411,0.5373744292
Gaussian Head,10.99178082,0.5373744292
Gaussian Head,10.99452055,0.5373744292
Gaussian Head,10.99726027,0.5373744292
Gaussian Head,11.0,0.5373744292
Gaussian Head,11.00273973,0.5373744292
Gaussian Head,11.00547945,0.5373744292
Gaussian Head,11.00821918,0.5373744292
Gaussian Head,11.0109589,0.5373744292
Gaussian Head,11.01643836,0.5373744292
Gaussian Head,11.02191781,0.5373744292
Gaussian Head,11.02465753,0.5373744292
Gaussian Head,11.02739726,0.5373744292
Gaussian Head,11.03013699,0.5373744292
Gaussian Head,11.03287671,0.5373744292
Gaussian Head,11.03561644,0.5373744292
Gaussian Head,11.03835616,0.5373744292
Gaussian Head,11.04383562,0.5373744292
Gaussian Head,11.04931507,0.5373744292
Gaussian Head,11.05205479,0.5373744292
Gaussian Head,11.05479452,0.5373744292
Gaussian Head,11.06575342,0.5373744292
Gaussian Head,11.06849315,0.5373744292
Gaussian Head,11.07123288,0.5373744292
Gaussian Head,11.07671233,0.5373744292
Gaussian Head,11.07945205,0.5373744292
Gaussian Head,11.08219178,0.5373744292
Gaussian Head,11.08493151,0.5373744292
Gaussian Head,11.08767123,0.5373744292
Gaussian Head,11.09041096,0.5373744292
Gaussian Head,11.09315068,0.5373744292
Gaussian Head,11.09589041,0.5373744292
Gaussian Head,11.09863014,0.5373744292
Gaussian Head,11.10136986,0.5373744292
Gaussian Head,11.10410959,0.5373744292
Gaussian Head,11.10684932,0.5373744292
Gaussian Head,11.10958904,0.5374172373308593
Gaussian Head,11.11232877,0.5374600456179688
Gaussian Head,11.11506849,0.5375028537488281
Gaussian Head,11.12054795,0.5375884703230469
Gaussian Head,11.12328767,0.5376312784539062
Gaussian Head,11.1260274,0.5376740867410157
Gaussian Head,11.13150685,0.5377597031589844
Gaussian Head,11.1369863,0.5378453195769531
Gaussian Head,11.13972603,0.5378881278640625
Gaussian Head,11.14246575,0.5379309359949219
Gaussian Head,11.14520548,0.5379737442820313
Gaussian Head,11.14794521,0.5380165525691407
Gaussian Head,11.15068493,0.5380593607
Gaussian Head,11.15342466,0.5380593607
Gaussian Head,11.15616438,0.5380593607
Gaussian Head,11.15890411,0.5380593607
Gaussian Head,11.16164384,0.5380593607
Gaussian Head,11.16438356,0.5380593607
Gaussian Head,11.16712329,0.5380593607
Gaussian Head,11.16986301,0.5380593607
Gaussian Head,11.17260274,0.5380593607
Gaussian Head,11.17534247,0.5380593607
Gaussian Head,11.17808219,0.5380593607
Gaussian Head,11.18082192,0.5380593607
Gaussian Head,11.18356164,0.5380593607
Gaussian Head,11.18630137,0.5386073059
Gaussian Head,11.19178082,0.5386073059
Gaussian Head,11.19452055,0.5386073059
Gaussian Head,11.19726027,0.5386073059
Gaussian Head,11.2,0.5386073059
Gaussian Head,11.20273973,0.5386073059
Gaussian Head,11.20547945,0.5386073059
Gaussian Head,11.20821918,0.5386073059
Gaussian Head,11.2109589,0.5386073059
Gaussian Head,11.21369863,0.5386073059
Gaussian Head,11.21643836,0.5386073059
Gaussian Head,11.21917808,0.5386073059
Gaussian Head,11.22191781,0.5386073059
Gaussian Head,11.22465753,0.5395205479
Gaussian Head,11.22739726,0.5395205479
Gaussian Head,11.23287671,0.5395205479
Gaussian Head,11.23561644,0.5395205479
Gaussian Head,11.23835616,0.5395205479
Gaussian Head,11.24109589,0.5395205479
Gaussian Head,11.24383562,0.5395205479
Gaussian Head,11.24657534,0.5395205479
Gaussian Head,11.24931507,0.5395205479
Gaussian Head,11.25205479,0.5395205479
Gaussian Head,11.25479452,0.5395205479
Gaussian Head,11.25753425,0.5395205479
Gaussian Head,11.26027397,0.5395205479
Gaussian Head,11.2630137,0.5395205479
Gaussian Head,11.26575342,0.5395205479
Gaussian Head,11.26849315,0.5395205479
Gaussian Head,11.27123288,0.5395205479
Gaussian Head,11.2739726,0.5395703609971074
Gaussian Head,11.27671233,0.5396201742760331
Gaussian Head,11.27945205,0.5396699873731405
Gaussian Head,11.28219178,0.5397198006520662
Gaussian Head,11.28493151,0.5397696139309918
Gaussian Head,11.28767123,0.5398194270280992
Gaussian Head,11.29315068,0.5399190534041323
Gaussian Head,11.29589041,0.5399688666830579
Gaussian Head,11.30136986,0.5400684930590909
Gaussian Head,11.30410959,0.5401183063380165
Gaussian Head,11.30684932,0.5401681196169421
Gaussian Head,11.30958904,0.5402179327140496
Gaussian Head,11.31232877,0.5402677459929752
Gaussian Head,11.31780822,0.5403673723690082
Gaussian Head,11.32054795,0.5404171856479338
Gaussian Head,11.32328767,0.5404669987450412
Gaussian Head,11.3260274,0.5405168120239668
Gaussian Head,11.32876712,0.5405666251210743
Gaussian Head,11.33150685,0.5406164384
Gaussian Head,11.33424658,0.5406164384
Gaussian Head,11.3369863,0.5406164384
Gaussian Head,11.33972603,0.5406164384
Gaussian Head,11.34246575,0.5406164384
Gaussian Head,11.34520548,0.5406164384
Gaussian Head,11.34794521,0.5406164384
Gaussian Head,11.35068493,0.5406164384
Gaussian Head,11.35342466,0.5406164384
Gaussian Head,11.35616438,0.5406164384
Gaussian Head,11.35890411,0.5406164384
Gaussian Head,11.36164384,0.5406164384
Gaussian Head,11.36438356,0.5406164384
Gaussian Head,11.36712329,0.5406164384
Gaussian Head,11.36986301,0.5406164384
Gaussian Head,11.37260274,0.5406164384
Gaussian Head,11.37534247,0.5406164384
Gaussian Head,11.37808219,0.5406164384
Gaussian Head,11.38082192,0.5406164384
Gaussian Head,11.38356164,0.5406164384
Gaussian Head,11.38630137,0.5406164384
Gaussian Head,11.3890411,0.5406164384
Gaussian Head,11.39178082,0.5406164384
Gaussian Head,11.39452055,0.5406164384
Gaussian Head,11.39726027,0.5406164384
Gaussian Head,11.4,0.5406164384
Gaussian Head,11.40273973,0.5406164384
Gaussian Head,11.40547945,0.5406164384
Gaussian Head,11.4109589,0.5406164384
Gaussian Head,11.41369863,0.5406164384
Gaussian Head,11.41643836,0.5406164384
Gaussian Head,11.41917808,0.5406164384
Gaussian Head,11.42191781,0.5406164384
Gaussian Head,11.42465753,0.5406164384
Gaussian Head,11.42739726,0.5406164384
Gaussian Head,11.43287671,0.5406164384
Gaussian Head,11.43561644,0.5406164384
Gaussian Head,11.43835616,0.5406164384
Gaussian Head,11.44109589,0.5406164384
Gaussian Head,11.44383562,0.5406164384
Gaussian Head,11.44657534,0.5406164384
Gaussian Head,11.44931507,0.5406164384
Gaussian Head,11.45205479,0.5406164384
Gaussian Head,11.45479452,0.5406164384
Gaussian Head,11.46027397,0.5406164384
Gaussian Head,11.4630137,0.5406164384
Gaussian Head,11.46575342,0.5406164384
Gaussian Head,11.46849315,0.5406164384
Gaussian Head,11.47123288,0.5406164384
Gaussian Head,11.4739726,0.5406164384
Gaussian Head,11.47671233,0.5406164384
Gaussian Head,11.47945205,0.5406164384
Gaussian Head,11.48219178,0.5406164384
Gaussian Head,11.48493151,0.5406164384
Gaussian Head,11.48767123,0.5406164384
Gaussian Head,11.49041096,0.5406164384
Gaussian Head,11.49315068,0.5406164384
Gaussian Head,11.49863014,0.5406164384
Gaussian Head,11.50410959,0.5406164384
Gaussian Head,11.50684932,0.5406164384
Gaussian Head,11.50958904,0.5406164384
Gaussian Head,11.51232877,0.5406164384
Gaussian Head,11.51506849,0.5406164384
Gaussian Head,11.51780822,0.5406164384
Gaussian Head,11.52054795,0.5406164384
Gaussian Head,11.52328767,0.5406164384
Gaussian Head,11.5260274,0.5406164384
Gaussian Head,11.52876712,0.5406164384
Gaussian Head,11.53150685,0.5406164384
Gaussian Head,11.53424658,0.5406164384
Gaussian Head,11.5369863,0.5406164384
Gaussian Head,11.53972603,0.5406164384
Gaussian Head,11.54246575,0.5419863014
Gaussian Head,11.55342466,0.5419863014
Gaussian Head,11.55616438,0.5419863014
Gaussian Head,11.56164384,0.5419863014
Gaussian Head,11.56438356,0.5419863014
Gaussian Head,11.56712329,0.5419863014
Gaussian Head,11.56986301,0.5419863014
Gaussian Head,11.57260274,0.5419863014
Gaussian Head,11.57534247,0.5419863014
Gaussian Head,11.57808219,0.5419863014
Gaussian Head,11.58082192,0.5428995434
Gaussian Head,11.58356164,0.542919688400865
Gaussian Head,11.59178082,0.5429801235505191
Gaussian Head,11.59726027,0.5430204136257786
Gaussian Head,11.6,0.543040558700173
Gaussian Head,11.60547945,0.5430808487754325
Gaussian Head,11.60821918,0.543100993849827
Gaussian Head,11.6109589,0.543121138850692
Gaussian Head,11.61369863,0.5431412839250865
Gaussian Head,11.61643836,0.5431614289994809
Gaussian Head,11.61917808,0.543181574000346
Gaussian Head,11.62191781,0.5432017190747405
Gaussian Head,11.62465753,0.5432218640756055
Gaussian Head,11.62739726,0.54324200915
Gaussian Head,11.63013699,0.5432621542243945
Gaussian Head,11.63287671,0.5432822992252595
Gaussian Head,11.63835616,0.543322589300519
Gaussian Head,11.64109589,0.5433427343749134
Gaussian Head,11.64383562,0.543362879449308
Gaussian Head,11.64657534,0.543383024450173
Gaussian Head,11.64931507,0.5434031695245675
Gaussian Head,11.65479452,0.543443459599827
Gaussian Head,11.65753425,0.5434636046742214
Gaussian Head,11.66027397,0.5434837496750865
Gaussian Head,11.6630137,0.5435038947494809
Gaussian Head,11.66575342,0.5435240397503459
Gaussian Head,11.66849315,0.5435441848247404
Gaussian Head,11.6739726,0.5435844749
Gaussian Head,11.67671233,0.5437557080093749
Gaussian Head,11.67945205,0.5439269404937499
Gaussian Head,11.68493151,0.5442694067124999
Gaussian Head,11.68767123,0.5444406391968749
Gaussian Head,11.69041096,0.54461187230625
Gaussian Head,11.69315068,0.5447831047906251
Gaussian Head,11.69589041,0.5449543379
Gaussian Head,11.69863014,0.5456392694
Gaussian Head,11.70136986,0.5456392694
Gaussian Head,11.70410959,0.5456392694
Gaussian Head,11.70684932,0.5456392694
Gaussian Head,11.70958904,0.5456392694
Gaussian Head,11.71232877,0.5456392694
Gaussian Head,11.71506849,0.5456621004013888
Gaussian Head,11.71780822,0.5456849314861111
Gaussian Head,11.72054795,0.5457077625708333
Gaussian Head,11.72328767,0.5457305935722222
Gaussian Head,11.7260274,0.5457534246569444
Gaussian Head,11.72876712,0.5457762556583333
Gaussian Head,11.73150685,0.5457990867430556
Gaussian Head,11.73424658,0.5458219178277778
Gaussian Head,11.7369863,0.5458447488291667
Gaussian Head,11.73972603,0.5458675799138889
Gaussian Head,11.74246575,0.5458904109152778
Gaussian Head,11.74520548,0.5459132419999999
Gaussian Head,11.74794521,0.5459360730847221
Gaussian Head,11.75068493,0.545958904086111
Gaussian Head,11.75342466,0.5459817351708333
Gaussian Head,11.75616438,0.5460045661722221
Gaussian Head,11.75890411,0.5460273972569444
Gaussian Head,11.76164384,0.5460502283416666
Gaussian Head,11.76438356,0.5460730593430555
Gaussian Head,11.76986301,0.5461187214291666
Gaussian Head,11.77260274,0.5461415525138889
Gaussian Head,11.77808219,0.5461872146
Gaussian Head,11.78082192,0.5461872146
Gaussian Head,11.78356164,0.5461872146
Gaussian Head,11.78630137,0.5461872146
Gaussian Head,11.7890411,0.5461872146
Gaussian Head,11.79178082,0.5461872146
Gaussian Head,11.79726027,0.5461872146
Gaussian Head,11.8,0.5461872146
Gaussian Head,11.80273973,0.5461872146
Gaussian Head,11.80547945,0.5461872146
Gaussian Head,11.80821918,0.5461872146
Gaussian Head,11.8109589,0.5461872146
Gaussian Head,11.81369863,0.5461872146
Gaussian Head,11.81643836,0.5461872146
Gaussian Head,11.81917808,0.5461872146
Gaussian Head,11.82191781,0.5461872146
Gaussian Head,11.82739726,0.5461872146
Gaussian Head,11.83013699,0.5461872146
Gaussian Head,11.83287671,0.5461872146
Gaussian Head,11.83561644,0.5461872146
Gaussian Head,11.83835616,0.5461872146
Gaussian Head,11.84109589,0.5461872146
Gaussian Head,11.84383562,0.5461872146
Gaussian Head,11.84657534,0.5461872146
Gaussian Head,11.84931507,0.5461872146
Gaussian Head,11.85479452,0.5461872146
Gaussian Head,11.85753425,0.5461872146
Gaussian Head,11.86027397,0.5461872146
Gaussian Head,11.8630137,0.5461872146
Gaussian Head,11.86575342,0.5461872146
Gaussian Head,11.86849315,0.5461872146
Gaussian Head,11.87123288,0.5461872146
Gaussian Head,11.8739726,0.5461872146
Gaussian Head,11.87671233,0.5461872146
Gaussian Head,11.87945205,0.5461872146
Gaussian Head,11.88219178,0.5461872146
Gaussian Head,11.88493151,0.5461872146
Gaussian Head,11.89041096,0.5461872146
Gaussian Head,11.89315068,0.5461872146
Gaussian Head,11.89589041,0.5461872146
Gaussian Head,11.89863014,0.5461872146
Gaussian Head,11.90410959,0.5461872146
Gaussian Head,11.90684932,0.5461872146
Gaussian Head,11.90958904,0.5461872146
Gaussian Head,11.91232877,0.5461872146
Gaussian Head,11.91506849,0.5461872146
Gaussian Head,11.91780822,0.5461872146
Gaussian Head,11.92054795,0.5461872146
Gaussian Head,11.92328767,0.5461872146
Gaussian Head,11.9260274,0.5461872146
Gaussian Head,11.92876712,0.5461872146
Gaussian Head,11.93150685,0.5461872146
Gaussian Head,11.93424658,0.5461872146
Gaussian Head,11.9369863,0.5461872146
Gaussian Head,11.93972603,0.5461872146
Gaussian Head,11.94246575,0.5461872146
Gaussian Head,11.94520548,0.5461872146
Gaussian Head,11.94794521,0.5461872146
Gaussian Head,11.95342466,0.5461872146
Gaussian Head,11.95616438,0.5461872146
Gaussian Head,11.95890411,0.5461872146
Gaussian Head,11.96164384,0.5461872146
Gaussian Head,11.96438356,0.5461872146
Gaussian Head,11.96712329,0.5461872146
Gaussian Head,11.96986301,0.5461872146
Gaussian Head,11.97260274,0.5461872146
Gaussian Head,11.97534247,0.5461872146
Gaussian Head,11.97808219,0.5461872146
Gaussian Head,11.98082192,0.5461872146
Gaussian Head,11.9890411,0.5462806143758264
Gaussian Head,11.99178082,0.5463117475586776
Gaussian Head,11.99452055,0.5463428808551652
Gaussian Head,12.0,0.5464051473345041
Gaussian Head,12.00273973,0.5464362806309917
Gaussian Head,12.00547945,0.546467413813843
Gaussian Head,12.0109589,0.5465296802931818
Gaussian Head,12.01369863,0.5465608135896695
